file,issue,row,col,original,cleaned
contractor_bills\SATTI_PLAZA_C007_RunBill_01.xlsx,UNPARSEABLE_AMOUNT,18,rate,Retention (10%):,
contractor_bills\SATTI_PLAZA_C007_RunBill_01.xlsx,UNPARSEABLE_AMOUNT,19,rate,Net Payable:,
contractor_bills\SATTI_PLAZA_C007_RunBill_01.xlsx,UNPARSEABLE_AMOUNT,20,rate,Approved:,
contractor_bills\SATTI_PLAZA_C007_RunBill_02.xlsx,UNPARSEABLE_AMOUNT,15,rate,This Bill Amount:,
contractor_bills\SATTI_PLAZA_C007_RunBill_02.xlsx,UNPARSEABLE_AMOUNT,16,rate,Previous Payments:,
contractor_bills\SATTI_PLAZA_C007_RunBill_02.xlsx,UNPARSEABLE_AMOUNT,17,rate,Retention (10%):,
contractor_bills\SATTI_PLAZA_C007_RunBill_02.xlsx,UNPARSEABLE_AMOUNT,18,rate,Net Payable:,
contractor_bills\SATTI_PLAZA_C007_RunBill_02.xlsx,UNPARSEABLE_AMOUNT,19,rate,Approved:,
contractor_bills\SATTI_PLAZA_C007_RunBill_02.xlsx,UNPARSEABLE_AMOUNT,7,amount,TBD,
contractor_bills\SATTI_PLAZA_C007_RunBill_03.xlsx,UNPARSEABLE_AMOUNT,15,rate,This Bill Amount:,
contractor_bills\SATTI_PLAZA_C007_RunBill_03.xlsx,UNPARSEABLE_AMOUNT,16,rate,Previous Payments:,
contractor_bills\SATTI_PLAZA_C007_RunBill_03.xlsx,UNPARSEABLE_AMOUNT,17,rate,Retention (10%):,
contractor_bills\SATTI_PLAZA_C007_RunBill_03.xlsx,UNPARSEABLE_AMOUNT,18,rate,Net Payable:,
contractor_bills\SATTI_PLAZA_C007_RunBill_03.xlsx,UNPARSEABLE_AMOUNT,19,rate,Approved:,
contractor_bills\SATTI_PLAZA_C007_RunBill_04.xlsx,UNPARSEABLE_AMOUNT,15,rate,This Bill Amount:,
contractor_bills\SATTI_PLAZA_C007_RunBill_04.xlsx,UNPARSEABLE_AMOUNT,16,rate,Previous Payments:,
contractor_bills\SATTI_PLAZA_C007_RunBill_04.xlsx,UNPARSEABLE_AMOUNT,17,rate,Retention (10%):,
contractor_bills\SATTI_PLAZA_C007_RunBill_04.xlsx,UNPARSEABLE_AMOUNT,18,rate,Net Payable:,
contractor_bills\SATTI_PLAZA_C007_RunBill_04.xlsx,UNPARSEABLE_AMOUNT,19,rate,Approved:,
contractor_bills\SATTI_PLAZA_C008_RunBill_01.xlsx,UNPARSEABLE_AMOUNT,11,rate,This Bill Amount:,
contractor_bills\SATTI_PLAZA_C008_RunBill_01.xlsx,UNPARSEABLE_AMOUNT,12,rate,Previous Payments:,
contractor_bills\SATTI_PLAZA_C008_RunBill_01.xlsx,UNPARSEABLE_AMOUNT,13,rate,Retention (10%):,
contractor_bills\SATTI_PLAZA_C008_RunBill_01.xlsx,UNPARSEABLE_AMOUNT,14,rate,Net Payable:,
contractor_bills\SATTI_PLAZA_C008_RunBill_01.xlsx,UNPARSEABLE_AMOUNT,15,rate,Approved:,
contractor_bills\SATTI_PLAZA_C008_RunBill_02.xlsx,UNPARSEABLE_AMOUNT,12,rate,This Bill Amount:,
contractor_bills\SATTI_PLAZA_C008_RunBill_02.xlsx,UNPARSEABLE_AMOUNT,13,rate,Previous Payments:,
contractor_bills\SATTI_PLAZA_C008_RunBill_02.xlsx,UNPARSEABLE_AMOUNT,14,rate,Retention (10%):,
contractor_bills\SATTI_PLAZA_C008_RunBill_02.xlsx,UNPARSEABLE_AMOUNT,15,rate,Net Payable:,
contractor_bills\SATTI_PLAZA_C008_RunBill_02.xlsx,UNPARSEABLE_AMOUNT,16,rate,Approved:,
contractor_bills\SATTI_PLAZA_C008_RunBill_02.xlsx,UNPARSEABLE_AMOUNT,11,amount,TBD,
contractor_bills\SATTI_PLAZA_C008_RunBill_03.xlsx,UNPARSEABLE_AMOUNT,16,rate,This Bill Amount:,
contractor_bills\SATTI_PLAZA_C008_RunBill_03.xlsx,UNPARSEABLE_AMOUNT,17,rate,Previous Payments:,
contractor_bills\SATTI_PLAZA_C008_RunBill_03.xlsx,UNPARSEABLE_AMOUNT,18,rate,Retention (10%):,
contractor_bills\SATTI_PLAZA_C008_RunBill_03.xlsx,UNPARSEABLE_AMOUNT,19,rate,Net Payable:,
contractor_bills\SATTI_PLAZA_C008_RunBill_03.xlsx,UNPARSEABLE_AMOUNT,20,rate,Approved:,
contractor_bills\SATTI_PLAZA_C008_RunBill_04.xlsx,UNPARSEABLE_AMOUNT,14,rate,This Bill Amount:,
contractor_bills\SATTI_PLAZA_C008_RunBill_04.xlsx,UNPARSEABLE_AMOUNT,15,rate,Previous Payments:,
contractor_bills\SATTI_PLAZA_C008_RunBill_04.xlsx,UNPARSEABLE_AMOUNT,16,rate,Retention (10%):,
contractor_bills\SATTI_PLAZA_C008_RunBill_04.xlsx,UNPARSEABLE_AMOUNT,17,rate,Net Payable:,
contractor_bills\SATTI_PLAZA_C008_RunBill_04.xlsx,UNPARSEABLE_AMOUNT,18,rate,Approved:,
contractor_bills\SATTI_PLAZA_C008_RunBill_05.xlsx,UNPARSEABLE_AMOUNT,12,rate,This Bill Amount:,
contractor_bills\SATTI_PLAZA_C008_RunBill_05.xlsx,UNPARSEABLE_AMOUNT,13,rate,Previous Payments:,
contractor_bills\SATTI_PLAZA_C008_RunBill_05.xlsx,UNPARSEABLE_AMOUNT,14,rate,Retention (10%):,
contractor_bills\SATTI_PLAZA_C008_RunBill_05.xlsx,UNPARSEABLE_AMOUNT,15,rate,Net Payable:,
contractor_bills\SATTI_PLAZA_C008_RunBill_05.xlsx,UNPARSEABLE_AMOUNT,16,rate,Approved:,
inventory\SATTI_APTS_Inventory_Jul2015.xlsx,UNPARSEABLE_AMOUNT,13,opening_stock,TBD,
inventory\SATTI_APTS_Inventory_Jul2015.xlsx,UNPARSEABLE_AMOUNT,16,opening_stock,Date:,
inventory\SATTI_APTS_Inventory_Jul2015.xlsx,UNPARSEABLE_AMOUNT,1,received,TBD,
inventory\SATTI_APTS_Inventory_Jul2015.xlsx,UNPARSEABLE_AMOUNT,16,received,09-11-2017,
inventory\SATTI_APTS_Inventory_Jul2016.xlsx,UNPARSEABLE_AMOUNT,7,opening_stock,TBD,
inventory\SATTI_APTS_Inventory_Jul2016.xlsx,UNPARSEABLE_AMOUNT,16,opening_stock,Date:,
inventory\SATTI_APTS_Inventory_Jul2016.xlsx,UNPARSEABLE_AMOUNT,5,received,TBD,
inventory\SATTI_APTS_Inventory_Jul2016.xlsx,UNPARSEABLE_AMOUNT,16,received,2017/10/19,
inventory\SATTI_APTS_Inventory_Jul2016.xlsx,UNPARSEABLE_AMOUNT,7,balance,TBD,
inventory\SATTI_APTS_Inventory_Jul2017.xlsx,UNPARSEABLE_AMOUNT,17,opening_stock,Date:,
inventory\SATTI_APTS_Inventory_Jul2017.xlsx,UNPARSEABLE_AMOUNT,2,credit,TBD,
inventory\SATTI_APTS_Inventory_Jul2017.xlsx,UNPARSEABLE_AMOUNT,17,credit,12-01-2015,
inventory\SATTI_APTS_Inventory_Jul2017.xlsx,UNPARSEABLE_AMOUNT,1,debit,TBD,
inventory\SATTI_APTS_Inventory_Jul2018.xlsx,UNPARSEABLE_AMOUNT,8,opening_stock,TBD,
inventory\SATTI_APTS_Inventory_Jul2018.xlsx,UNPARSEABLE_AMOUNT,17,opening_stock,Date:,
inventory\SATTI_APTS_Inventory_Jul2018.xlsx,UNPARSEABLE_AMOUNT,17,received,"November 13, 2017",
inventory\SATTI_APTS_Inventory_Jul2018.xlsx,UNPARSEABLE_AMOUNT,14,balance,TBD,
inventory\SATTI_APTS_Inventory_Mar2015.xlsx,UNPARSEABLE_AMOUNT,2,opening_stock,TBD,
inventory\SATTI_APTS_Inventory_Mar2015.xlsx,UNPARSEABLE_AMOUNT,16,opening_stock,TBD,
inventory\SATTI_APTS_Inventory_Mar2015.xlsx,UNPARSEABLE_AMOUNT,17,opening_stock,Date:,
inventory\SATTI_APTS_Inventory_Mar2015.xlsx,UNPARSEABLE_AMOUNT,17,credit,21-Jun-2018,
inventory\SATTI_APTS_Inventory_Mar2015.xlsx,UNPARSEABLE_AMOUNT,2,closing_stock,TBD,
inventory\SATTI_APTS_Inventory_Mar2016.xlsx,UNPARSEABLE_AMOUNT,18,opening_stock,Date:,
inventory\SATTI_APTS_Inventory_Mar2016.xlsx,UNPARSEABLE_AMOUNT,18,received,"December 03, 2015",
inventory\SATTI_APTS_Inventory_Mar2017.xlsx,UNPARSEABLE_AMOUNT,20,opening_stock,Date:,
inventory\SATTI_APTS_Inventory_Mar2017.xlsx,UNPARSEABLE_AMOUNT,12,credit,TBD,
inventory\SATTI_APTS_Inventory_Mar2017.xlsx,UNPARSEABLE_AMOUNT,20,credit,08-03-2015,
inventory\SATTI_APTS_Inventory_Mar2017.xlsx,UNPARSEABLE_AMOUNT,15,debit,TBD,
inventory\SATTI_APTS_Inventory_Mar2017.xlsx,UNPARSEABLE_AMOUNT,5,closing_stock,TBD,
inventory\SATTI_APTS_Inventory_Mar2018.xlsx,UNPARSEABLE_AMOUNT,16,opening_stock,Date:,
inventory\SATTI_APTS_Inventory_Mar2018.xlsx,UNPARSEABLE_AMOUNT,16,credit,2016/05/17,
inventory\SATTI_APTS_Inventory_Nov2015.xlsx,UNPARSEABLE_AMOUNT,10,opening_stock,TBD,
inventory\SATTI_APTS_Inventory_Nov2015.xlsx,UNPARSEABLE_AMOUNT,18,opening_stock,Date:,
inventory\SATTI_APTS_Inventory_Nov2015.xlsx,UNPARSEABLE_AMOUNT,18,received,29-Jun-2017,
inventory\SATTI_APTS_Inventory_Nov2015.xlsx,UNPARSEABLE_AMOUNT,8,closing_stock,TBD,
inventory\SATTI_APTS_Inventory_Nov2016.xlsx,UNPARSEABLE_AMOUNT,13,opening_stock,Date:,
inventory\SATTI_APTS_Inventory_Nov2016.xlsx,UNPARSEABLE_AMOUNT,13,received,05/03/2018,
inventory\SATTI_APTS_Inventory_Nov2017.xlsx,UNPARSEABLE_AMOUNT,16,opening_stock,TBD,
inventory\SATTI_APTS_Inventory_Nov2017.xlsx,UNPARSEABLE_AMOUNT,20,opening_stock,Date:,
inventory\SATTI_APTS_Inventory_Nov2017.xlsx,UNPARSEABLE_AMOUNT,20,credit,"January 08, 2016",
inventory\SATTI_MALL_Inventory_Jan2007.xlsx,UNPARSEABLE_AMOUNT,11,opening_stock,Date:,
inventory\SATTI_MALL_Inventory_Jan2007.xlsx,UNPARSEABLE_AMOUNT,11,received,2007/07/19,
inventory\SATTI_MALL_Inventory_Jan2008.xlsx,UNPARSEABLE_AMOUNT,13,opening_stock,Date:,
inventory\SATTI_MALL_Inventory_Jan2008.xlsx,UNPARSEABLE_AMOUNT,13,received,2007/06/16,
inventory\SATTI_MALL_Inventory_May2006.xlsx,UNPARSEABLE_AMOUNT,16,opening_stock,Date:,
inventory\SATTI_MALL_Inventory_May2006.xlsx,UNPARSEABLE_AMOUNT,16,received,05.01.2007,
inventory\SATTI_MALL_Inventory_May2007.xlsx,UNPARSEABLE_AMOUNT,13,opening_stock,Date:,
inventory\SATTI_MALL_Inventory_May2007.xlsx,UNPARSEABLE_AMOUNT,5,received,TBD,
inventory\SATTI_MALL_Inventory_May2007.xlsx,UNPARSEABLE_AMOUNT,13,received,27-Mar-2007,
inventory\SATTI_MALL_Inventory_May2007.xlsx,UNPARSEABLE_AMOUNT,10,issued,TBD,
inventory\SATTI_MALL_Inventory_Sep2006.xlsx,UNPARSEABLE_AMOUNT,15,opening_stock,Date:,
inventory\SATTI_MALL_Inventory_Sep2006.xlsx,UNPARSEABLE_AMOUNT,15,received,2008/01/12,
inventory\SATTI_MALL_Inventory_Sep2006.xlsx,UNPARSEABLE_AMOUNT,9,balance,TBD,
inventory\SATTI_MALL_Inventory_Sep2007.xlsx,UNPARSEABLE_AMOUNT,10,opening_stock,Date:,
inventory\SATTI_MALL_Inventory_Sep2007.xlsx,UNPARSEABLE_AMOUNT,10,received,2007/08/14,
inventory\SATTI_PLAZA_Inventory_Apr2011.xlsx,UNPARSEABLE_AMOUNT,16,opening_stock,Date:,
inventory\SATTI_PLAZA_Inventory_Apr2011.xlsx,UNPARSEABLE_AMOUNT,16,credit,13.12.2011,
inventory\SATTI_PLAZA_Inventory_Apr2012.xlsx,UNPARSEABLE_AMOUNT,5,opening_stock,TBD,
inventory\SATTI_PLAZA_Inventory_Apr2012.xlsx,UNPARSEABLE_AMOUNT,11,opening_stock,TBD,
inventory\SATTI_PLAZA_Inventory_Apr2012.xlsx,UNPARSEABLE_AMOUNT,12,opening_stock,TBD,
inventory\SATTI_PLAZA_Inventory_Apr2012.xlsx,UNPARSEABLE_AMOUNT,16,opening_stock,Date:,
inventory\SATTI_PLAZA_Inventory_Apr2012.xlsx,UNPARSEABLE_AMOUNT,16,received,"October 09, 2012",
inventory\SATTI_PLAZA_Inventory_Apr2012.xlsx,UNPARSEABLE_AMOUNT,13,balance,TBD,
inventory\SATTI_PLAZA_Inventory_Apr2013.xlsx,UNPARSEABLE_AMOUNT,18,opening_stock,Date:,
inventory\SATTI_PLAZA_Inventory_Apr2013.xlsx,UNPARSEABLE_AMOUNT,18,received,13-Apr-2011,
inventory\SATTI_PLAZA_Inventory_Apr2013.xlsx,UNPARSEABLE_AMOUNT,17,issued,TBD,
inventory\SATTI_PLAZA_Inventory_Apr2014.xlsx,UNPARSEABLE_AMOUNT,20,opening_stock,Date:,
inventory\SATTI_PLAZA_Inventory_Apr2014.xlsx,UNPARSEABLE_AMOUNT,20,credit,"May 02, 2014",
inventory\SATTI_PLAZA_Inventory_Apr2014.xlsx,UNPARSEABLE_AMOUNT,18,closing_stock,TBD,
inventory\SATTI_PLAZA_Inventory_Aug2011.xlsx,UNPARSEABLE_AMOUNT,10,opening_stock,Date:,
inventory\SATTI_PLAZA_Inventory_Aug2011.xlsx,UNPARSEABLE_AMOUNT,10,received,24.10.2013,
inventory\SATTI_PLAZA_Inventory_Aug2012.xlsx,UNPARSEABLE_AMOUNT,18,opening_stock,Date:,
inventory\SATTI_PLAZA_Inventory_Aug2012.xlsx,UNPARSEABLE_AMOUNT,18,credit,04-03-2014,
inventory\SATTI_PLAZA_Inventory_Aug2013.xlsx,UNPARSEABLE_AMOUNT,9,opening_stock,Date:,
inventory\SATTI_PLAZA_Inventory_Aug2013.xlsx,UNPARSEABLE_AMOUNT,9,received,18/08/2011,
inventory\SATTI_PLAZA_Inventory_Dec2011.xlsx,UNPARSEABLE_AMOUNT,8,opening_stock,TBD,
inventory\SATTI_PLAZA_Inventory_Dec2011.xlsx,UNPARSEABLE_AMOUNT,10,opening_stock,Date:,
inventory\SATTI_PLAZA_Inventory_Dec2011.xlsx,UNPARSEABLE_AMOUNT,3,credit,TBD,
inventory\SATTI_PLAZA_Inventory_Dec2011.xlsx,UNPARSEABLE_AMOUNT,10,credit,01.12.2012,
inventory\SATTI_PLAZA_Inventory_Dec2011.xlsx,UNPARSEABLE_AMOUNT,3,debit,TBD,
inventory\SATTI_PLAZA_Inventory_Dec2012.xlsx,UNPARSEABLE_AMOUNT,16,opening_stock,TBD,
inventory\SATTI_PLAZA_Inventory_Dec2012.xlsx,UNPARSEABLE_AMOUNT,21,opening_stock,Date:,
inventory\SATTI_PLAZA_Inventory_Dec2012.xlsx,UNPARSEABLE_AMOUNT,11,received,TBD,
inventory\SATTI_PLAZA_Inventory_Dec2012.xlsx,UNPARSEABLE_AMOUNT,12,received,TBD,
inventory\SATTI_PLAZA_Inventory_Dec2012.xlsx,UNPARSEABLE_AMOUNT,17,received,TBD,
inventory\SATTI_PLAZA_Inventory_Dec2012.xlsx,UNPARSEABLE_AMOUNT,21,received,04/02/2012,
inventory\SATTI_PLAZA_Inventory_Dec2013.xlsx,UNPARSEABLE_AMOUNT,16,opening_stock,Date:,
inventory\SATTI_PLAZA_Inventory_Dec2013.xlsx,UNPARSEABLE_AMOUNT,16,received,"May 17, 2013",
item_masters\Consolidated_Items_OLD.xlsx,UNPARSEABLE_AMOUNT,11,rate_3,TBD,
item_masters\ItemMaster_Mall_Legacy.xlsx,UNPARSEABLE_AMOUNT,7,rate_2,TBD,
item_masters\ItemMaster_Mall_Legacy.xlsx,UNPARSEABLE_AMOUNT,7,rate_3,TBD,
item_masters\ItemMaster_Plaza_2011.xlsx,UNPARSEABLE_AMOUNT,13,rate,TBD,
item_masters\Material_Register_Apts.xlsx,UNPARSEABLE_AMOUNT,8,rate,TBD,
item_masters\Material_Register_Apts.xlsx,UNPARSEABLE_AMOUNT,4,rate_3,TBD,
labour_wages\SATTI_APTS_Labour_Dec2015.xlsx,UNPARSEABLE_AMOUNT,21,rate,Total:,
labour_wages\SATTI_APTS_Labour_Dec2015.xlsx,UNPARSEABLE_AMOUNT,22,advance,Approved:,
labour_wages\SATTI_APTS_Labour_Dec2016.xlsx,UNPARSEABLE_AMOUNT,22,rate,Total:,
labour_wages\SATTI_APTS_Labour_Dec2016.xlsx,UNPARSEABLE_AMOUNT,23,advance,Approved:,
labour_wages\SATTI_APTS_Labour_Dec2016.xlsx,UNPARSEABLE_AMOUNT,2,total,Sub-total,
labour_wages\SATTI_APTS_Labour_Dec2016.xlsx,UNPARSEABLE_AMOUNT,15,total,Sub-total,
labour_wages\SATTI_APTS_Labour_Dec2016.xlsx,UNPARSEABLE_AMOUNT,18,total,Sub-total,
labour_wages\SATTI_APTS_Labour_Dec2017.xlsx,UNPARSEABLE_AMOUNT,26,rate,TBD,
labour_wages\SATTI_APTS_Labour_Dec2017.xlsx,UNPARSEABLE_AMOUNT,29,rate,Total:,
labour_wages\SATTI_APTS_Labour_Dec2017.xlsx,UNPARSEABLE_AMOUNT,30,advance,Approved:,
labour_wages\SATTI_APTS_Labour_Dec2017.xlsx,UNPARSEABLE_AMOUNT,9,total,TBD,
labour_wages\SATTI_APTS_Labour_Dec2017.xlsx,UNPARSEABLE_AMOUNT,18,total,Sub-total,
labour_wages\SATTI_APTS_Labour_Dec2017.xlsx,UNPARSEABLE_AMOUNT,20,total,Sub-total,
labour_wages\SATTI_APTS_Labour_Dec2017.xlsx,UNPARSEABLE_AMOUNT,22,total,TBD,
labour_wages\SATTI_APTS_Labour_Dec2017.xlsx,UNPARSEABLE_AMOUNT,27,total,Sub-total,
labour_wages\SATTI_APTS_Labour_Jun2015.xlsx,UNPARSEABLE_AMOUNT,13,rate,TBD,
labour_wages\SATTI_APTS_Labour_Jun2015.xlsx,UNPARSEABLE_AMOUNT,28,rate,Total:,
labour_wages\SATTI_APTS_Labour_Jun2015.xlsx,UNPARSEABLE_AMOUNT,19,amount,TBD,
labour_wages\SATTI_APTS_Labour_Jun2015.xlsx,UNPARSEABLE_AMOUNT,3,advance,TBD,
labour_wages\SATTI_APTS_Labour_Jun2015.xlsx,UNPARSEABLE_AMOUNT,29,advance,Approved:,
labour_wages\SATTI_APTS_Labour_Jun2015.xlsx,UNPARSEABLE_AMOUNT,7,total,Sub-total,
labour_wages\SATTI_APTS_Labour_Jun2015.xlsx,UNPARSEABLE_AMOUNT,17,total,Sub-total,
labour_wages\SATTI_APTS_Labour_Jun2015.xlsx,UNPARSEABLE_AMOUNT,21,total,Sub-total,
labour_wages\SATTI_APTS_Labour_Jun2016.xlsx,UNPARSEABLE_AMOUNT,18,rate,Total:,
labour_wages\SATTI_APTS_Labour_Jun2016.xlsx,UNPARSEABLE_AMOUNT,4,amount,TBD,
labour_wages\SATTI_APTS_Labour_Jun2016.xlsx,UNPARSEABLE_AMOUNT,17,amount,TBD,
labour_wages\SATTI_APTS_Labour_Jun2016.xlsx,UNPARSEABLE_AMOUNT,19,advance,Approved:,
labour_wages\SATTI_APTS_Labour_Jun2016.xlsx,UNPARSEABLE_AMOUNT,14,total,TBD,
labour_wages\SATTI_APTS_Labour_Jun2016.xlsx,UNPARSEABLE_AMOUNT,15,total,TBD,
labour_wages\SATTI_APTS_Labour_Jun2017.xlsx,UNPARSEABLE_AMOUNT,13,rate,Total:,
labour_wages\SATTI_APTS_Labour_Jun2018.xlsx,UNPARSEABLE_AMOUNT,11,rate,TBD,
labour_wages\SATTI_APTS_Labour_Jun2018.xlsx,UNPARSEABLE_AMOUNT,15,rate,Total:,
labour_wages\SATTI_APTS_Labour_Jun2018.xlsx,UNPARSEABLE_AMOUNT,12,advance,TBD,
labour_wages\SATTI_APTS_Labour_Jun2018.xlsx,UNPARSEABLE_AMOUNT,16,advance,Approved:,
labour_wages\SATTI_APTS_Labour_Mar2015.xlsx,UNPARSEABLE_AMOUNT,14,rate,Total:,
labour_wages\SATTI_APTS_Labour_Mar2015.xlsx,UNPARSEABLE_AMOUNT,15,advance,Approved:,
labour_wages\SATTI_APTS_Labour_Mar2015.xlsx,UNPARSEABLE_AMOUNT,2,total,Sub-total,
labour_wages\SATTI_APTS_Labour_Mar2016.xlsx,UNPARSEABLE_AMOUNT,27,rate,Total:,
labour_wages\SATTI_APTS_Labour_Mar2016.xlsx,UNPARSEABLE_AMOUNT,1,total,TBD,
labour_wages\SATTI_APTS_Labour_Mar2017.xlsx,UNPARSEABLE_AMOUNT,5,rate,TBD,
labour_wages\SATTI_APTS_Labour_Mar2017.xlsx,UNPARSEABLE_AMOUNT,14,rate,Total:,
labour_wages\SATTI_APTS_Labour_Mar2018.xlsx,UNPARSEABLE_AMOUNT,19,rate,Total:,
labour_wages\SATTI_APTS_Labour_Mar2018.xlsx,UNPARSEABLE_AMOUNT,20,advance,Approved:,
labour_wages\SATTI_APTS_Labour_Sep2015.xlsx,UNPARSEABLE_AMOUNT,9,rate,Total:,
labour_wages\SATTI_APTS_Labour_Sep2015.xlsx,UNPARSEABLE_AMOUNT,10,advance,Approved:,
labour_wages\SATTI_APTS_Labour_Sep2016.xlsx,UNPARSEABLE_AMOUNT,24,rate,Total:,
labour_wages\SATTI_APTS_Labour_Sep2017.xlsx,UNPARSEABLE_AMOUNT,13,rate,Total:,
labour_wages\SATTI_APTS_Labour_Sep2017.xlsx,UNPARSEABLE_AMOUNT,5,amount,TBD,
labour_wages\SATTI_APTS_Labour_Sep2017.xlsx,UNPARSEABLE_AMOUNT,3,advance,TBD,
labour_wages\SATTI_APTS_Labour_Sep2017.xlsx,UNPARSEABLE_AMOUNT,14,advance,Approved:,
labour_wages\SATTI_APTS_Labour_Sep2017.xlsx,UNPARSEABLE_AMOUNT,8,total,TBD,
labour_wages\SATTI_MALL_Labour_Aug2006.xlsx,UNPARSEABLE_AMOUNT,3,rate,TBD,
labour_wages\SATTI_MALL_Labour_Aug2006.xlsx,UNPARSEABLE_AMOUNT,17,rate,Total:,
labour_wages\SATTI_MALL_Labour_Aug2006.xlsx,UNPARSEABLE_AMOUNT,8,total,TBD,
labour_wages\SATTI_MALL_Labour_Aug2007.xlsx,UNPARSEABLE_AMOUNT,3,rate,TBD,
labour_wages\SATTI_MALL_Labour_Aug2007.xlsx,UNPARSEABLE_AMOUNT,18,rate,Total:,
labour_wages\SATTI_MALL_Labour_Aug2007.xlsx,UNPARSEABLE_AMOUNT,3,amount,TBD,
labour_wages\SATTI_MALL_Labour_Aug2007.xlsx,UNPARSEABLE_AMOUNT,19,advance,Approved:,
labour_wages\SATTI_MALL_Labour_Aug2007.xlsx,UNPARSEABLE_AMOUNT,3,total,TBD,
labour_wages\SATTI_MALL_Labour_Aug2007.xlsx,UNPARSEABLE_AMOUNT,14,total,Sub-total,
labour_wages\SATTI_MALL_Labour_Feb2007.xlsx,UNPARSEABLE_AMOUNT,1,rate,TBD,
labour_wages\SATTI_MALL_Labour_Feb2007.xlsx,UNPARSEABLE_AMOUNT,29,rate,Total:,
labour_wages\SATTI_MALL_Labour_Feb2007.xlsx,UNPARSEABLE_AMOUNT,26,amount,TBD,
labour_wages\SATTI_MALL_Labour_Feb2007.xlsx,UNPARSEABLE_AMOUNT,30,advance,Approved:,
labour_wages\SATTI_MALL_Labour_Feb2007.xlsx,UNPARSEABLE_AMOUNT,5,total,Sub-total,
labour_wages\SATTI_MALL_Labour_Feb2007.xlsx,UNPARSEABLE_AMOUNT,11,total,TBD,
labour_wages\SATTI_MALL_Labour_Feb2007.xlsx,UNPARSEABLE_AMOUNT,19,total,Sub-total,
labour_wages\SATTI_MALL_Labour_Feb2007.xlsx,UNPARSEABLE_AMOUNT,23,total,Sub-total,
labour_wages\SATTI_MALL_Labour_Feb2008.xlsx,UNPARSEABLE_AMOUNT,11,rate,Total:,
labour_wages\SATTI_MALL_Labour_Feb2008.xlsx,UNPARSEABLE_AMOUNT,3,total,TBD,
labour_wages\SATTI_MALL_Labour_Feb2008.xlsx,UNPARSEABLE_AMOUNT,6,total,TBD,
labour_wages\SATTI_MALL_Labour_May2006.xlsx,UNPARSEABLE_AMOUNT,9,rate,Total:,
labour_wages\SATTI_MALL_Labour_May2006.xlsx,UNPARSEABLE_AMOUNT,10,advance,Approved:,
labour_wages\SATTI_MALL_Labour_May2006.xlsx,UNPARSEABLE_AMOUNT,2,total,TBD,
labour_wages\SATTI_MALL_Labour_May2007.xlsx,UNPARSEABLE_AMOUNT,8,rate,TBD,
labour_wages\SATTI_MALL_Labour_May2007.xlsx,UNPARSEABLE_AMOUNT,14,rate,Total:,
labour_wages\SATTI_MALL_Labour_Nov2006.xlsx,UNPARSEABLE_AMOUNT,23,rate,Total:,
labour_wages\SATTI_MALL_Labour_Nov2006.xlsx,UNPARSEABLE_AMOUNT,19,advance,TBD,
labour_wages\SATTI_MALL_Labour_Nov2006.xlsx,UNPARSEABLE_AMOUNT,24,advance,Approved:,
labour_wages\SATTI_MALL_Labour_Nov2006.xlsx,UNPARSEABLE_AMOUNT,10,total,Sub-total,
labour_wages\SATTI_MALL_Labour_Nov2006.xlsx,UNPARSEABLE_AMOUNT,16,total,Sub-total,
labour_wages\SATTI_MALL_Labour_Nov2007.xlsx,UNPARSEABLE_AMOUNT,2,rate,TBD,
labour_wages\SATTI_MALL_Labour_Nov2007.xlsx,UNPARSEABLE_AMOUNT,22,rate,Total:,
labour_wages\SATTI_MALL_Labour_Nov2007.xlsx,UNPARSEABLE_AMOUNT,8,amount,TBD,
labour_wages\SATTI_MALL_Labour_Nov2007.xlsx,UNPARSEABLE_AMOUNT,23,advance,Approved:,
labour_wages\SATTI_MALL_Labour_Nov2007.xlsx,UNPARSEABLE_AMOUNT,20,total,TBD,
labour_wages\SATTI_PLAZA_Labour_Apr2011.xlsx,UNPARSEABLE_AMOUNT,16,rate,TBD,
labour_wages\SATTI_PLAZA_Labour_Apr2011.xlsx,UNPARSEABLE_AMOUNT,24,rate,Total:,
labour_wages\SATTI_PLAZA_Labour_Apr2011.xlsx,UNPARSEABLE_AMOUNT,2,amount,TBD,
labour_wages\SATTI_PLAZA_Labour_Apr2011.xlsx,UNPARSEABLE_AMOUNT,6,advance,TBD,
labour_wages\SATTI_PLAZA_Labour_Apr2011.xlsx,UNPARSEABLE_AMOUNT,8,advance,TBD,
labour_wages\SATTI_PLAZA_Labour_Apr2011.xlsx,UNPARSEABLE_AMOUNT,25,advance,Approved:,
labour_wages\SATTI_PLAZA_Labour_Apr2011.xlsx,UNPARSEABLE_AMOUNT,11,total,Sub-total,
labour_wages\SATTI_PLAZA_Labour_Apr2011.xlsx,UNPARSEABLE_AMOUNT,12,total,TBD,
labour_wages\SATTI_PLAZA_Labour_Apr2011.xlsx,UNPARSEABLE_AMOUNT,13,total,Sub-total,
labour_wages\SATTI_PLAZA_Labour_Apr2012.xlsx,UNPARSEABLE_AMOUNT,23,rate,Total:,
labour_wages\SATTI_PLAZA_Labour_Apr2012.xlsx,UNPARSEABLE_AMOUNT,24,advance,Approved:,
labour_wages\SATTI_PLAZA_Labour_Apr2012.xlsx,UNPARSEABLE_AMOUNT,16,total,Sub-total,
