project,source_file,raw_code,raw_desc,canon_code,canon_name,match_score,qty,rate,total,date,vendor,doc_no,matched
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL06130.xlsx,M20 CONCRETE,M20 Ready Mix Concrete,CNC-RDY-M20,M20 Ready Mix Concrete,78.26086956521739,,378.0,95936.4,,M20 Ready Mix Concrete,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL06130.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL06130.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL06130.xlsx,ASIF,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL_06_147.xlsx,,Date: 01-13-2008,,,0.0,,,,,Date: 01-13-2008,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL_06_147.xlsx,PROJECT: SATTI_MALL,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL_06_147.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL_06_147.xlsx,CNC-RDY-M20,Ready Mix M20,CNC-RDY-M20,M20 Ready Mix Concrete,100.0,90.5,447.0,40453.5,,Ready Mix M20,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL_06_147.xlsx,COPWIRE3,CopWire3,WIR-COP-7,7/0.029 Copper Wire,66.66666666666667,148.7,52.0,9046.91,,CopWire3,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL_06_147.xlsx,ALM-W4,ALM-W4,,,0.0,396.2,12439.0,5766148.0,,ALM-W4,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL_06_147.xlsx,GALVPIPE-1,GalvPipe-1,,,0.0,241.9,175.0,49529.03,,GalvPipe-1,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL_06_147.xlsx,BRK-A,Red Brick A-Grade,BRK-CLS-A,Class-A Red Brick,69.23076923076923,321.7,12664.0,4074008.8,,Red Brick A-Grade,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL_06_147.xlsx,CEM-OPC50,CEM-OPC50,CEM-OPC-50,OPC Cement 50kg Bag,95.0,164.7,1010.0,194625.99,,CEM-OPC50,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL_06_147.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL_06_147.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_02_BILL_06_147.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,,"Date: December 28, 2007",,,0.0,,,,,"Date: December 28, 2007",,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,PROJECT: SATTI_MALL,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,CLEAR GLASS 6,GLS-CLR6,,,0.0,173.4,196.0,33986.4,,GLS-CLR6,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,OPC 50 KG,OPC 50 KG,CEM-OPC-50,OPC Cement 50kg Bag,61.53846153846154,57.6,876.0,59035.39,,OPC 50 KG,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,STL-RB16,REBAR-16MM,STL-RB-16,16mm Steel Rebar,95.0,,149.0,81446.98,,REBAR-16MM,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,RETI (RIVER),river_sand,SND-RVR,River Sand,73.6842105263158,,32.0,8659.87,,river_sand,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,CNC-RDY-M20,M20 Ready Mix Concrete,CNC-RDY-M20,M20 Ready Mix Concrete,100.0,218.3,468.0,102164.4,,M20 Ready Mix Concrete,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,GI_PIPE_1INCH,GI PIPE 1IN,,,0.0,41.4,180.0,7452.0,,GI PIPE 1IN,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,"G.I.PIPE 2""",GI PIPE 2IN,,,0.0,398.5,,117557.5,,GI PIPE 2IN,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,NASIR,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-18-790.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-18-790.xlsx,PAI-OIL,White Oil Paint 4L,PAI-OIL-W,Oil Paint (White) 4Ltr,71.42857142857143,,1773.0,136081.3,,White Oil Paint 4L,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-18-790.xlsx,GENSET-25,Generator 25KVA,GEN-25KVA,25 KVA Generator,74.50980392156863,362.0,861603.0,364923335.0,,Generator 25KVA,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-18-790.xlsx,ARMOURED CABLE 95,CBL-ARM95,,,0.0,111.5,812.0,105929.46,,CBL-ARM95,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-18-790.xlsx,CLASS A BRICK,BRK-A,,,0.0,441.8,14956.0,6607560.8,,BRK-A,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-18-790.xlsx,MR PLY 12,Plywood 12mm MR,PLY-MR-12,12mm MR Plywood Sheet,63.63636363636363,383.4,2055.0,787887.0,,Plywood 12mm MR,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-18-790.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-18-790.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_03_BILL-18-790.xlsx,KAMRAN,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_04_BILL08621.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_04_BILL08621.xlsx,,rmc_m20,,,0.0,,,,,rmc_m20,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_04_BILL08621.xlsx,,ALM-W4,,,0.0,,,,,ALM-W4,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_04_BILL08621.xlsx,,WIR-CP7,,,0.0,,,,,WIR-CP7,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_04_BILL08621.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_04_BILL08621.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_04_BILL08621.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_04_BILL16042.xlsx,BILL16042,Vendor:,,,0.0,,,,,Vendor:,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_04_BILL16042.xlsx,SATTI_MALL,Date:,AGG-CRS-34,Coarse Aggregate 3/4 inch,60.0,,,,,Date:,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_04_BILL16042.xlsx,WHITE OIL PAINT 4L,paint_oil_w,,,0.0,,2015.0,,,paint_oil_w,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_04_BILL16042.xlsx,MR PLY 12,MR Ply 12,PLY-MR-12,12mm MR Plywood Sheet,66.66666666666667,,1904.0,,,MR Ply 12,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_04_BILL16042.xlsx,BRICKS_A,BRK-A,,,0.0,,15882.0,,,BRK-A,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_04_BILL16042.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_04_BILL16042.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_04_BILL16042.xlsx,NASIR,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,PLYWOOD 12MM MR,PLYWD-12,,,0.0,477.5,2401.0,1341378.68,,PLYWD-12,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,ALM-W4,al_window_4,ALM-WIN-4,4ft Aluminum Window,62.5,139.2,14770.0,2405501.28,,al_window_4,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,PAI-OIL,Oil Paint (White) 4Ltr,PAI-OIL-W,Oil Paint (White) 4Ltr,96.7741935483871,54.6,1708.0,93256.8,,Oil Paint (White) 4Ltr,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,COPPER WIRE 7/.029,Copper Wire 7/.029,WIR-COP-7,7/0.029 Copper Wire,75.86206896551724,327.0,102.0,39024.18,,Copper Wire 7/.029,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,WIR-COP-3,WIR-CP3,WIR-COP-3,3/0.029 Copper Wire,100.0,,61.0,12925.9,,WIR-CP3,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,REBAR-16MM,16mm Steel Rebar,STL-RB-16,16mm Steel Rebar,100.0,9.6,143.0,1606.18,,16mm Steel Rebar,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,IMP_MARBLE_W,White Marble Imp.,MRB-IMP-W,Imported White Marble,82.75862068965517,140.1,743.0,121790.33,,White Marble Imp.,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,RMC_M20,CNC-M20,CNC-RDY-M20,M20 Ready Mix Concrete,60.0,91.9,465.0,42733.5,,CNC-M20,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,GENSET-25,GEN-25K,,,0.0,8.4,916819.0,9010497.13,,GEN-25K,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,PIP-GI1,"1"" GI Pipe",PIP-GI-1,"1"" GI Pipe",95.0,335.6,178.0,69892.06,,"1"" GI Pipe",,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL13980.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL13980.xlsx,COPPER WIRE 3/.029,wire_3029,,,0.0,131.9,55.0,8487.77,,wire_3029,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL13980.xlsx,STL-RB16,16mm Steel Rebar,STL-RB-16,16mm Steel Rebar,95.0,,141.0,47460.6,,16mm Steel Rebar,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL13980.xlsx,CNC-RDY-M20,M20 Concrete,CNC-RDY-M20,M20 Ready Mix Concrete,100.0,489.1,377.0,184390.7,,M20 Concrete,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL13980.xlsx,CEMENT-50,cem_opc_50,,,0.0,34.3,1027.0,35226.0,,cem_opc_50,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL13980.xlsx,WHITE OIL PAINT 4L,PAI-OIL,,,0.0,467.3,,724315.0,,PAI-OIL,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL13980.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL13980.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_05_BILL13980.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,BILL-13-292,Vendor:,,,0.0,,,,,Vendor:,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,SATTI_MALL,Date:,AGG-CRS-34,Coarse Aggregate 3/4 inch,60.0,,,,,Date:,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,CEM-OPC-50,CEMENT-50,CEM-OPC-50,OPC Cement 50kg Bag,100.0,,935.0,,,CEMENT-50,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,TILE-12X12,"Tile 12x12""",TIL-CER-12,Ceramic Floor Tile 12x12,95.23809523809523,,89.0,,,"Tile 12x12""",,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,BRICK-CLA,bricks_a,BRK-CLS-A,Class-A Red Brick,66.66666666666667,,15748.0,,,bricks_a,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,SAND (FINE),river_sand,SND-RVR,River Sand,73.6842105263158,,37.0,,,river_sand,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,"C.AGG 3/4""",coarse agg,AGG-CRS-34,Coarse Aggregate 3/4 inch,80.0,,48.0,,,coarse agg,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,GI_PIPE_2INCH,gi_pipe_2inch,,,0.0,,313.0,,,gi_pipe_2inch,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,25KVA GENSET,25 KVA Generator,GEN-25KVA,25 KVA Generator,80.0,,934463.0,,,25 KVA Generator,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,AC-95SQ,ARMD-CBL-95,,,0.0,,823.0,,,ARMD-CBL-95,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,ASIF,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL_11_981.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL_11_981.xlsx,GEN-25KVA,25KVA Genset,GEN-25KVA,25 KVA Generator,100.0,70.3,925896.0,76155871.9,,25KVA Genset,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL_11_981.xlsx,GLS-CLR6,6mm_glass,GLS-CLR-6,6mm Clear Glass,95.0,41.1,215.0,8836.5,,6mm_glass,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL_11_981.xlsx,BRK-A,BRK-A,,,0.0,384.1,16009.0,6149056.9,,BRK-A,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL_11_981.xlsx,GALVPIPE-1,GalvPipe-1,,,0.0,437.9,160.0,70064.0,,GalvPipe-1,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL_11_981.xlsx,ALM-WIN-4,ALU-WIN4,ALM-WIN-4,4ft Aluminum Window,100.0,234.2,15453.0,3619092.5999999996,,ALU-WIN4,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL_11_981.xlsx,STL-RB-16,16mm Steel Rebar,STL-RB-16,16mm Steel Rebar,100.0,405.7,137.0,55581.0,,16mm Steel Rebar,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL_11_981.xlsx,WIRE_7029,7/0.029 Copper Wire,WIR-COP-7,7/0.029 Copper Wire,82.75862068965517,126.1,82.0,12098.03,,7/0.029 Copper Wire,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL_11_981.xlsx,GALVPIPE-2,gi_pipe_2inch,,,0.0,162.9,319.0,51965.1,,gi_pipe_2inch,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL_11_981.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL_11_981.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_06_BILL_11_981.xlsx,KAMRAN,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL06294.xlsx,BILL06294,Vendor:,,,0.0,,,,,Vendor:,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL06294.xlsx,SATTI_MALL,Date:,AGG-CRS-34,Coarse Aggregate 3/4 inch,60.0,,,,,Date:,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL06294.xlsx,GLASS-6MM,GLS-CLR6,,,0.0,,249.0,,,GLS-CLR6,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL06294.xlsx,CBL-ARM-95,CBL-ARM95,CBL-ARM-95,95mm² Armoured Cable,100.0,,748.0,,,CBL-ARM95,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL06294.xlsx,COMMODE STANDARD,Commode Standard,SAN-WC-STD,Standard WC/Commode,66.66666666666667,,11440.0,,,Commode Standard,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL06294.xlsx,"TILE 12X12""",floor_tile_12,TIL-CER-12,Ceramic Floor Tile 12x12,69.23076923076923,,87.0,,,floor_tile_12,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL06294.xlsx,PIP-GI2,"G.I.Pipe 2""",PIP-GI-2,"2"" GI Pipe",95.0,,269.0,,,"G.I.Pipe 2""",,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL06294.xlsx,CLASS A BRICK,Class-A Red Brick,BRK-CLS-A,Class-A Red Brick,72.41379310344827,,15855.0,,,Class-A Red Brick,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL06294.xlsx,ALUM WINDOW 4FT,ALM-W4,,,0.0,,14385.0,,,ALM-W4,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL06294.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL06294.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL06294.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL16508.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL16508.xlsx,GALVPIPE-1,PIP-GI1,,,0.0,,173.0,,,PIP-GI1,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL16508.xlsx,PLY_MR_12MM,MR Ply 12,PLY-MR-12,12mm MR Plywood Sheet,66.66666666666667,,2008.0,,,MR Ply 12,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL16508.xlsx,CEM_OPC_50,OPC Cement 50kg Bag,CEM-OPC-50,OPC Cement 50kg Bag,95.0,,1022.0,,,OPC Cement 50kg Bag,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL16508.xlsx,GLASS-6MM,GLASS-6MM,,,0.0,,222.0,,,GLASS-6MM,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL16508.xlsx,ENAMEL WH.,White Oil Paint 4L,PAI-OIL-W,Oil Paint (White) 4Ltr,71.42857142857143,,1703.0,,,White Oil Paint 4L,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL16508.xlsx,STL-RB-16,REBAR-16MM,STL-RB-16,16mm Steel Rebar,100.0,,,,,REBAR-16MM,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL16508.xlsx,WIR-CP7,Copper Wire 7/.029,WIR-COP-7,7/0.029 Copper Wire,94.54545454545455,,108.0,,,Copper Wire 7/.029,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL16508.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL16508.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_07_BILL16508.xlsx,KAMRAN,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_14_249.xlsx,BILL/14/249,Vendor:,,,0.0,,,,,Vendor:,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_14_249.xlsx,SATTI_MALL,Date:,AGG-CRS-34,Coarse Aggregate 3/4 inch,60.0,,,,,Date:,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_14_249.xlsx,ALM-W4,al_window_4,ALM-WIN-4,4ft Aluminum Window,62.5,164.2,13556.0,2604297.38,,al_window_4,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_14_249.xlsx,GALVPIPE-2,"G.I.Pipe 2""",PIP-GI-1,"1"" GI Pipe",66.66666666666667,382.0,293.0,130953.0,,"G.I.Pipe 2""",,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_14_249.xlsx,GI_PIPE_1INCH,gi_pipe_1inch,,,0.0,361.4,169.0,71459.62,,gi_pipe_1inch,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_14_249.xlsx,"CER.TILE 12""","Tile 12x12""",TIL-CER-12,Ceramic Floor Tile 12x12,95.23809523809523,322.6,,32082.57,,"Tile 12x12""",,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_14_249.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_14_249.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_14_249.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,REBAR 1/2 INCH,STL-RB12,,,0.0,,114.0,7736.04,,STL-RB12,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,READY MIX M20,Ready Mix M20,CNC-RDY-M20,M20 Ready Mix Concrete,76.92307692307692,284.7,482.0,160553.72,,Ready Mix M20,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,25KVA GENSET,25KVA Genset,GEN-25KVA,25 KVA Generator,86.95652173913044,,823493.0,268427425.27,,25KVA Genset,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,WIR-COP-7,CopWire7,WIR-COP-7,7/0.029 Copper Wire,100.0,460.0,87.0,40020.0,,CopWire7,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,COPWIRE3,CopWire3,WIR-COP-7,7/0.029 Copper Wire,66.66666666666667,,50.0,16540.0,,CopWire3,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,MAR-W-IMP,MRB-IMP,,,0.0,284.2,694.0,197234.8,,MRB-IMP,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,CBL-ARM-95,arm_cable_95,CBL-ARM-95,95mm² Armoured Cable,100.0,374.0,811.0,354877.38,,arm_cable_95,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,OIL-PAINT-W,Oil Paint (White) 4Ltr,PAI-OIL-W,Oil Paint (White) 4Ltr,75.75757575757575,318.9,1953.0,728689.69,,Oil Paint (White) 4Ltr,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,MR PLY 12,PLYWD-12,,,0.0,,2341.0,1095588.0,,PLYWD-12,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,NASIR,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL 12 105.xlsx,BILL 12 105,Vendor:,,,0.0,,,,,Vendor:,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL 12 105.xlsx,SATTI_MALL,Date:,AGG-CRS-34,Coarse Aggregate 3/4 inch,60.0,,,,,Date:,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL 12 105.xlsx,TILE-12X12,"Cer.Tile 12""",TIL-CER-12,Ceramic Floor Tile 12x12,66.66666666666667,,77.0,,,"Cer.Tile 12""",,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL 12 105.xlsx,SAND (FINE),Sand (Fine),,,0.0,,36.0,,,Sand (Fine),,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL 12 105.xlsx,BAJRI 3/4,GRAVEL-3/4,,,0.0,,54.0,,,GRAVEL-3/4,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL 12 105.xlsx,WIRE_7029,WIR-CP7,,,0.0,,86.0,,,WIR-CP7,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL 12 105.xlsx,WIR-CP3,WIRE-3/029,,,0.0,,60.0,,,WIRE-3/029,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL 12 105.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL 12 105.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL 12 105.xlsx,ASIF,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL-07-968.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL-07-968.xlsx,,Project: SATTI_MALL,,,0.0,,,,,Project: SATTI_MALL,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL-07-968.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL-07-968.xlsx,,Steel Bar 12,STL-RB-12,12mm Steel Rebar,69.56521739130434,,,,,Steel Bar 12,,True
